Gene	adj.P.Val
ENSMUSG00000091831.4	0.966791680555994
ENSMUSG00000045576.16	0.966795157993388
ENSMUSG00000026880.11	0.966795157993388
ENSMUSG00000017764.2	0.966795157993388
ENSMUSG00000075704.16	0.966795157993388
ENSMUSG00000021690.9	0.966795157993388
ENSMUSG00000042631.7	0.966795157993388
ENSMUSG00000019899.15	0.966795157993388
ENSMUSG00000090946.3	0.966795157993388
ENSMUSG00000020929.14	0.966795157993388
ENSMUSG00000103115.1	0.966795157993388
ENSMUSG00000046096.7	0.966810014308926
ENSMUSG00000031916.17	0.96684255609841
ENSMUSG00000035898.13	0.966912057105229
ENSMUSG00000030588.12	0.967105059679234
ENSMUSG00000060703.12	0.967123048930374
ENSMUSG00000104212.1	0.967123048930374
ENSMUSG00000041789.7	0.967140542474013
ENSMUSG00000030304.11	0.967140542474013
ENSMUSG00000052295.4	0.967140542474013
ENSMUSG00000040749.11	0.967140542474013
ENSMUSG00000098113.1	0.967211443292924
ENSMUSG00000039067.4	0.967211443292924
ENSMUSG00000062825.15	0.96732636847605
ENSMUSG00000097842.2	0.96732636847605
ENSMUSG00000037921.15	0.967354331420998
ENSMUSG00000100147.2	0.967575456444668
ENSMUSG00000086129.1	0.967575456444668
ENSMUSG00000097970.1	0.967575456444668
ENSMUSG00000074486.2	0.967575456444668
ENSMUSG00000051251.3	0.967575456444668
ENSMUSG00000049422.6	0.967610557918599
ENSMUSG00000006575.14	0.967632138765134
ENSMUSG00000032314.14	0.967632138765134
ENSMUSG00000056888.11	0.967829270003819
ENSMUSG00000046806.13	0.967829270003819
ENSMUSG00000010492.10	0.967829270003819
ENSMUSG00000034055.16	0.967829270003819
ENSMUSG00000064202.15	0.967829270003819
ENSMUSG00000022844.7	0.967829270003819
ENSMUSG00000047959.4	0.967868959619531
ENSMUSG00000102545.1	0.96797623165108
ENSMUSG00000097174.2	0.968014247156133
ENSMUSG00000054342.8	0.968014247156133
ENSMUSG00000022682.7	0.968014247156133
ENSMUSG00000026154.4	0.968014247156133
ENSMUSG00000039616.9	0.96803714195569
ENSMUSG00000025959.13	0.96803714195569
ENSMUSG00000038776.13	0.968072088962878
ENSMUSG00000035459.15	0.968072088962878
ENSMUSG00000037148.8	0.968072088962878
ENSMUSG00000090602.2	0.968138176452018
ENSMUSG00000021886.6	0.968211870861497
ENSMUSG00000044792.6	0.968211870861497
ENSMUSG00000038644.14	0.968211870861497
ENSMUSG00000031600.10	0.968244276498695
ENSMUSG00000017831.7	0.968322694986441
ENSMUSG00000041420.18	0.968322694986441
ENSMUSG00000026725.17	0.968322694986441
ENSMUSG00000024151.13	0.968332176220558
ENSMUSG00000020477.10	0.968523694012033
ENSMUSG00000041205.7	0.968604324160722
ENSMUSG00000015341.17	0.968604324160722
ENSMUSG00000020061.17	0.968604324160722
ENSMUSG00000051980.13	0.96869845616681
ENSMUSG00000022876.17	0.96869845616681
ENSMUSG00000021294.7	0.96869845616681
ENSMUSG00000060284.6	0.96869845616681
ENSMUSG00000002504.14	0.96869845616681
ENSMUSG00000038235.4	0.96869845616681
ENSMUSG00000071984.10	0.96869845616681
ENSMUSG00000024663.17	0.96869845616681
ENSMUSG00000031608.13	0.96869845616681
ENSMUSG00000041920.14	0.96869845616681
ENSMUSG00000029634.15	0.96869845616681
ENSMUSG00000020869.8	0.96869845616681
ENSMUSG00000108546.1	0.96869845616681
ENSMUSG00000050108.12	0.96869845616681
ENSMUSG00000022832.10	0.96869845616681
ENSMUSG00000068323.12	0.96869845616681
ENSMUSG00000024530.7	0.96869845616681
ENSMUSG00000097526.1	0.96869845616681
ENSMUSG00000086756.1	0.96869845616681
ENSMUSG00000024383.8	0.96869845616681
ENSMUSG00000053693.16	0.96869845616681
ENSMUSG00000057914.15	0.96869845616681
ENSMUSG00000035049.3	0.96869845616681
ENSMUSG00000047586.3	0.96869845616681
ENSMUSG00000071540.3	0.96869845616681
ENSMUSG00000078201.5	0.96869845616681
ENSMUSG00000057895.11	0.96869845616681
ENSMUSG00000048108.13	0.96869845616681
ENSMUSG00000003420.8	0.96869845616681
ENSMUSG00000052581.13	0.96869845616681
ENSMUSG00000086670.1	0.96869845616681
ENSMUSG00000105947.1	0.96869845616681
ENSMUSG00000096914.3	0.96869845616681
ENSMUSG00000020664.9	0.96869845616681
ENSMUSG00000004233.14	0.96869845616681
ENSMUSG00000065509.3	0.96869845616681
ENSMUSG00000027534.16	0.96869845616681
ENSMUSG00000073771.11	0.96869845616681
ENSMUSG00000047115.15	0.96869845616681
ENSMUSG00000020669.15	0.96869845616681
ENSMUSG00000063714.15	0.96869845616681
ENSMUSG00000024949.17	0.968838655225392
ENSMUSG00000032724.5	0.969036199741576
ENSMUSG00000062397.7	0.969036199741576
ENSMUSG00000074210.3	0.969036199741576
ENSMUSG00000041354.15	0.969040230868937
ENSMUSG00000030157.5	0.969113179513352
ENSMUSG00000005045.16	0.96911949931879
ENSMUSG00000022529.11	0.96911949931879
ENSMUSG00000019797.10	0.969128969496628
ENSMUSG00000041147.10	0.969128969496628
ENSMUSG00000038836.15	0.969321508234215
ENSMUSG00000096981.1	0.969329298316175
ENSMUSG00000073889.10	0.969371168237869
ENSMUSG00000051678.4	0.969371168237869
ENSMUSG00000019188.16	0.969371168237869
ENSMUSG00000002804.3	0.969371168237869
ENSMUSG00000035851.14	0.969371168237869
ENSMUSG00000097732.2	0.969560734526334
ENSMUSG00000028104.14	0.969560734526334
ENSMUSG00000053483.13	0.969560734526334
ENSMUSG00000042320.16	0.969560734526334
ENSMUSG00000070002.7	0.969571771267007
ENSMUSG00000042228.14	0.969595251930263
ENSMUSG00000022860.14	0.969610304020494
ENSMUSG00000039304.11	0.969665110689733
ENSMUSG00000022367.7	0.969710372040589
ENSMUSG00000057789.13	0.969710372040589
ENSMUSG00000020629.12	0.969710372040589
ENSMUSG00000051805.1	0.969710372040589
ENSMUSG00000110344.1	0.969710372040589
ENSMUSG00000030652.11	0.969710372040589
ENSMUSG00000028889.17	0.969710372040589
ENSMUSG00000083563.1	0.969710372040589
ENSMUSG00000057069.6	0.969772663536881
ENSMUSG00000067629.11	0.969887362680917
ENSMUSG00000089979.1	0.969887362680917
ENSMUSG00000031425.15	0.969901022671826
ENSMUSG00000066258.13	0.969901022671826
ENSMUSG00000074922.1	0.969901022671826
ENSMUSG00000100707.1	0.969901022671826
ENSMUSG00000044916.10	0.969901022671826
ENSMUSG00000009210.10	0.969907244262681
ENSMUSG00000073490.10	0.969946625845667
ENSMUSG00000026100.6	0.969981910073329
ENSMUSG00000103901.1	0.969981910073329
ENSMUSG00000031099.16	0.969981910073329
ENSMUSG00000107134.1	0.97013702911886
ENSMUSG00000026657.16	0.97013702911886
ENSMUSG00000017561.16	0.97013702911886
ENSMUSG00000085347.1	0.97013702911886
ENSMUSG00000019883.10	0.97013702911886
ENSMUSG00000020532.18	0.97013702911886
ENSMUSG00000037190.12	0.97013702911886
ENSMUSG00000097419.1	0.97013702911886
ENSMUSG00000031021.13	0.97013702911886
ENSMUSG00000108057.1	0.97013702911886
ENSMUSG00000068663.13	0.97013702911886
ENSMUSG00000005057.13	0.97013702911886
ENSMUSG00000085517.7	0.97013702911886
ENSMUSG00000048572.4	0.97013702911886
ENSMUSG00000026608.12	0.97013702911886
ENSMUSG00000096793.7	0.97013702911886
ENSMUSG00000027189.16	0.97013702911886
ENSMUSG00000041624.9	0.97013702911886
ENSMUSG00000027808.8	0.97013702911886
ENSMUSG00000022829.14	0.97013702911886
ENSMUSG00000031397.11	0.97013702911886
ENSMUSG00000031782.14	0.97013702911886
ENSMUSG00000002014.12	0.97013702911886
ENSMUSG00000028389.10	0.97013702911886
ENSMUSG00000085385.7	0.97013702911886
ENSMUSG00000043962.16	0.97013702911886
ENSMUSG00000076614.7	0.97013702911886
ENSMUSG00000058297.16	0.97013702911886
ENSMUSG00000109718.1	0.970288524575445
ENSMUSG00000049100.15	0.970288524575445
ENSMUSG00000020496.8	0.970288524575445
ENSMUSG00000020848.7	0.970288524575445
ENSMUSG00000021364.15	0.970399250988818
ENSMUSG00000043243.15	0.970399250988818
ENSMUSG00000044927.6	0.970490349915925
ENSMUSG00000041426.12	0.970564211593544
ENSMUSG00000029868.12	0.970564211593544
ENSMUSG00000045664.4	0.970566374866375
ENSMUSG00000019464.5	0.970566374866375
ENSMUSG00000006344.16	0.970566374866375
ENSMUSG00000097793.1	0.970566374866375
ENSMUSG00000024194.15	0.970566374866375
ENSMUSG00000022412.12	0.970566374866375
ENSMUSG00000020891.11	0.970566374866375
ENSMUSG00000087598.9	0.970566374866375
ENSMUSG00000083649.5	0.970566374866375
ENSMUSG00000107089.1	0.970566374866375
ENSMUSG00000044709.6	0.970566374866375
ENSMUSG00000001366.14	0.970566374866375
ENSMUSG00000045281.5	0.970566374866375
ENSMUSG00000022401.11	0.970566374866375
ENSMUSG00000038605.11	0.970566374866375
ENSMUSG00000030056.8	0.970861531644122
ENSMUSG00000012848.15	0.970861531644122
ENSMUSG00000009734.17	0.970861531644122
ENSMUSG00000033327.16	0.970864447497231
ENSMUSG00000057092.12	0.970864447497231
ENSMUSG00000016933.17	0.970864447497231
ENSMUSG00000036743.3	0.970864447497231
ENSMUSG00000097134.1	0.970864447497231
ENSMUSG00000097917.1	0.970864447497231
ENSMUSG00000043897.12	0.970864447497231
ENSMUSG00000109575.1	0.970864447497231
ENSMUSG00000050732.9	0.970930785820184
ENSMUSG00000045288.10	0.970930785820184
ENSMUSG00000032492.14	0.970930785820184
ENSMUSG00000025323.9	0.970930785820184
ENSMUSG00000096221.3	0.970949499644618
ENSMUSG00000040624.17	0.971086141565493
ENSMUSG00000029348.11	0.971200844886758
ENSMUSG00000065883.2	0.971217760611348
ENSMUSG00000068874.13	0.971258655712102
ENSMUSG00000109419.1	0.971258655712102
ENSMUSG00000044475.13	0.971258655712102
ENSMUSG00000074676.2	0.971347728572839
ENSMUSG00000085272.7	0.971347728572839
ENSMUSG00000032393.14	0.971369009111351
ENSMUSG00000102465.1	0.971402813765183
ENSMUSG00000109930.1	0.971402813765183
ENSMUSG00000078870.9	0.97140336203045
ENSMUSG00000074555.5	0.971565861817792
ENSMUSG00000001105.15	0.971565861817792
ENSMUSG00000084544.1	0.971659770104992
ENSMUSG00000034820.3	0.971673440119961
ENSMUSG00000006728.12	0.971797649187073
ENSMUSG00000078952.9	0.971797649187073
ENSMUSG00000038102.15	0.971797649187073
ENSMUSG00000087334.1	0.971797649187073
ENSMUSG00000056167.6	0.971797649187073
ENSMUSG00000024191.14	0.971797649187073
ENSMUSG00000042417.4	0.971797649187073
ENSMUSG00000040843.10	0.971797649187073
ENSMUSG00000032119.4	0.971797649187073
ENSMUSG00000028991.15	0.971797649187073
ENSMUSG00000037710.8	0.971797649187073
ENSMUSG00000031060.16	0.971797649187073
ENSMUSG00000109179.1	0.971797649187073
ENSMUSG00000044285.7	0.971797649187073
ENSMUSG00000038812.16	0.971797649187073
ENSMUSG00000024186.15	0.971797649187073
ENSMUSG00000026546.16	0.971797649187073
ENSMUSG00000102018.7	0.971797649187073
ENSMUSG00000036894.3	0.971797649187073
ENSMUSG00000015214.14	0.971797649187073
ENSMUSG00000002076.11	0.971797649187073
ENSMUSG00000039372.5	0.971797649187073
ENSMUSG00000026102.9	0.971797649187073
ENSMUSG00000056687.9	0.971797649187073
ENSMUSG00000042787.13	0.971797649187073
ENSMUSG00000020834.17	0.972018475830522
ENSMUSG00000024900.4	0.972041968673734
ENSMUSG00000020102.15	0.972274689520316
ENSMUSG00000087670.1	0.972274689520316
ENSMUSG00000102950.1	0.972274689520316
ENSMUSG00000029804.16	0.972274689520316
ENSMUSG00000103520.1	0.972274689520316
ENSMUSG00000100534.1	0.972333739716265
ENSMUSG00000010392.8	0.972501081756495
ENSMUSG00000098188.1	0.972654033389149
ENSMUSG00000079293.11	0.972728973596483
ENSMUSG00000001558.5	0.972728973596483
ENSMUSG00000074476.5	0.972759465669642
ENSMUSG00000018217.12	0.972927554798718
ENSMUSG00000025089.15	0.972940987026537
ENSMUSG00000029287.14	0.973230105553302
ENSMUSG00000022996.14	0.973230105553302
ENSMUSG00000053716.9	0.973315231403134
ENSMUSG00000046879.6	0.97335990420422
ENSMUSG00000047146.15	0.97338185597254
ENSMUSG00000046269.16	0.97338185597254
ENSMUSG00000062232.14	0.97338185597254
ENSMUSG00000101037.1	0.97338185597254
ENSMUSG00000031438.11	0.97338185597254
ENSMUSG00000039055.4	0.973715058167203
ENSMUSG00000031360.14	0.973715058167203
ENSMUSG00000030559.8	0.973715058167203
ENSMUSG00000028417.3	0.973715058167203
ENSMUSG00000023826.14	0.973715058167203
ENSMUSG00000001472.16	0.973715058167203
ENSMUSG00000032131.15	0.973750736056457
ENSMUSG00000057666.18	0.973845713496023
ENSMUSG00000064065.15	0.973845713496023
ENSMUSG00000020570.14	0.973875828033635
ENSMUSG00000034258.3	0.973875828033635
ENSMUSG00000065591.1	0.973875828033635
ENSMUSG00000106832.1	0.973875828033635
ENSMUSG00000041926.15	0.973875828033635
ENSMUSG00000054693.14	0.973875828033635
ENSMUSG00000026864.13	0.974159002462851
ENSMUSG00000057788.13	0.974159002462851
ENSMUSG00000106209.1	0.974159002462851
ENSMUSG00000020641.15	0.974191308690352
ENSMUSG00000026743.16	0.974191308690352
ENSMUSG00000041720.12	0.974191308690352
ENSMUSG00000025873.15	0.974191308690352
ENSMUSG00000039095.8	0.974191308690352
ENSMUSG00000089026.2	0.974255919427027
ENSMUSG00000068373.14	0.974457641325871
ENSMUSG00000019577.6	0.974499529576157
ENSMUSG00000087278.1	0.974499529576157
ENSMUSG00000039384.8	0.974499529576157
ENSMUSG00000104132.1	0.974499529576157
ENSMUSG00000108825.1	0.974499529576157
ENSMUSG00000106743.1	0.974499529576157
ENSMUSG00000020547.4	0.974709843722323
ENSMUSG00000018537.16	0.974709843722323
ENSMUSG00000102344.1	0.974709843722323
ENSMUSG00000078721.1	0.97472032567211
ENSMUSG00000099779.1	0.97472032567211
ENSMUSG00000029718.14	0.97472032567211
ENSMUSG00000036196.15	0.97472032567211
ENSMUSG00000030247.9	0.97472032567211
ENSMUSG00000079523.8	0.974744380755185
ENSMUSG00000027420.13	0.974744380755185
ENSMUSG00000089672.4	0.974744380755185
ENSMUSG00000030986.13	0.974744380755185
ENSMUSG00000090061.9	0.974744380755185
ENSMUSG00000023036.14	0.974769681420751
ENSMUSG00000063856.7	0.974785209492574
ENSMUSG00000097392.2	0.974785209492574
ENSMUSG00000023052.7	0.974785209492574
ENSMUSG00000027323.10	0.974832438560913
ENSMUSG00000078816.9	0.974938645080271
ENSMUSG00000046318.15	0.974938645080271
ENSMUSG00000063801.7	0.974985343187678
ENSMUSG00000074151.12	0.974987744995263
ENSMUSG00000045532.5	0.974987744995263
ENSMUSG00000031828.8	0.974987744995263
ENSMUSG00000023990.18	0.974987744995263
ENSMUSG00000047759.6	0.974987744995263
ENSMUSG00000055137.6	0.974987744995263
ENSMUSG00000034269.12	0.974987744995263
ENSMUSG00000059456.13	0.974987744995263
ENSMUSG00000049878.12	0.974987744995263
ENSMUSG00000040658.6	0.974987744995263
ENSMUSG00000041840.7	0.974987744995263
ENSMUSG00000074682.4	0.974987744995263
ENSMUSG00000004110.14	0.974987744995263
ENSMUSG00000053091.16	0.974987744995263
ENSMUSG00000051695.6	0.974987744995263
ENSMUSG00000070368.9	0.974987744995263
ENSMUSG00000023092.16	0.974987744995263
ENSMUSG00000052403.11	0.974987744995263
ENSMUSG00000042498.16	0.974987744995263
ENSMUSG00000073427.4	0.974987744995263
ENSMUSG00000027285.13	0.974987744995263
ENSMUSG00000102863.1	0.974987744995263
ENSMUSG00000024672.11	0.974987744995263
ENSMUSG00000028370.7	0.974987744995263
ENSMUSG00000102657.1	0.974987744995263
ENSMUSG00000109998.1	0.974987744995263
ENSMUSG00000085573.1	0.974987744995263
ENSMUSG00000036779.12	0.974987744995263
ENSMUSG00000052423.14	0.974987744995263
ENSMUSG00000017204.4	0.974987744995263
ENSMUSG00000060126.14	0.974987744995263
ENSMUSG00000030244.7	0.974987744995263
ENSMUSG00000030695.14	0.974987744995263
ENSMUSG00000021130.7	0.974987744995263
ENSMUSG00000097906.1	0.974987744995263
ENSMUSG00000103291.1	0.974987744995263
ENSMUSG00000044556.3	0.974987744995263
ENSMUSG00000071347.3	0.974987744995263
ENSMUSG00000052154.4	0.974987744995263
ENSMUSG00000109688.1	0.974987744995263
ENSMUSG00000072494.7	0.974987744995263
ENSMUSG00000074115.5	0.974987744995263
ENSMUSG00000044134.9	0.974987744995263
ENSMUSG00000104213.5	0.974987744995263
ENSMUSG00000036864.15	0.975000789947618
ENSMUSG00000024411.9	0.975014817333071
ENSMUSG00000063663.11	0.975014817333071
ENSMUSG00000001739.14	0.975014817333071
ENSMUSG00000086040.8	0.975014817333071
ENSMUSG00000034098.14	0.975014817333071
ENSMUSG00000030512.13	0.975014817333071
ENSMUSG00000035297.14	0.975062689143929
ENSMUSG00000024667.11	0.975066328932107
ENSMUSG00000032392.10	0.975066328932107
ENSMUSG00000030607.7	0.975066328932107
ENSMUSG00000028101.18	0.975066328932107
ENSMUSG00000026581.14	0.975066328932107
ENSMUSG00000036138.16	0.975066328932107
ENSMUSG00000042363.14	0.975066328932107
ENSMUSG00000038390.11	0.975066328932107
ENSMUSG00000005553.14	0.975066328932107
ENSMUSG00000021622.3	0.975066328932107
ENSMUSG00000013997.10	0.975105906591861
ENSMUSG00000079184.10	0.975105906591861
ENSMUSG00000023192.12	0.975105906591861
ENSMUSG00000034486.8	0.975105906591861
ENSMUSG00000000194.13	0.975110456702035
ENSMUSG00000085436.1	0.975223877038795
ENSMUSG00000028717.12	0.975223877038795
ENSMUSG00000033222.16	0.975323491337125
ENSMUSG00000105601.1	0.975408108260539
ENSMUSG00000039231.18	0.975475178452238
ENSMUSG00000017943.15	0.975511008762605
ENSMUSG00000107431.1	0.975537769555419
ENSMUSG00000031604.10	0.97555415970482
ENSMUSG00000006395.16	0.97555415970482
ENSMUSG00000022141.6	0.975557433359261
ENSMUSG00000006154.13	0.975603351535998
ENSMUSG00000062040.14	0.975698594862533
ENSMUSG00000090150.8	0.975938372131039
ENSMUSG00000031310.16	0.975976173764588
ENSMUSG00000108878.1	0.975978659448438
ENSMUSG00000069072.9	0.97616069041425
ENSMUSG00000026179.14	0.976489927325713
ENSMUSG00000026564.9	0.976589037602871
ENSMUSG00000031200.16	0.976589037602871
ENSMUSG00000080773.1	0.976661233185
ENSMUSG00000020335.13	0.976661233185
ENSMUSG00000001773.14	0.976661233185
ENSMUSG00000024235.10	0.976661233185
ENSMUSG00000074909.4	0.976661233185
ENSMUSG00000022354.3	0.976661233185
ENSMUSG00000014767.16	0.976661233185
ENSMUSG00000032518.5	0.976661233185
ENSMUSG00000024081.8	0.976661233185
ENSMUSG00000090330.2	0.976678254881823
ENSMUSG00000035189.16	0.976722327499758
ENSMUSG00000001052.15	0.976723765454637
ENSMUSG00000021189.11	0.976723765454637
ENSMUSG00000039092.9	0.976723765454637
ENSMUSG00000072762.9	0.976723765454637
ENSMUSG00000054604.7	0.976723765454637
ENSMUSG00000043110.2	0.976723765454637
ENSMUSG00000091264.2	0.976723765454637
ENSMUSG00000021708.16	0.976723765454637
ENSMUSG00000024858.13	0.976723765454637
ENSMUSG00000028744.15	0.976723765454637
ENSMUSG00000102206.5	0.976723765454637
ENSMUSG00000000420.15	0.976723765454637
ENSMUSG00000031932.14	0.976723765454637
ENSMUSG00000048578.11	0.976723765454637
ENSMUSG00000062515.3	0.976723765454637
ENSMUSG00000028108.15	0.976723765454637
ENSMUSG00000078851.4	0.976723765454637
ENSMUSG00000097912.1	0.976723765454637
ENSMUSG00000047749.2	0.976723765454637
ENSMUSG00000021767.16	0.976723765454637
ENSMUSG00000086591.1	0.976723765454637
ENSMUSG00000054405.14	0.976723765454637
ENSMUSG00000044030.4	0.976723765454637
ENSMUSG00000065126.1	0.976723765454637
ENSMUSG00000053134.13	0.976723765454637
ENSMUSG00000086765.7	0.976739952892626
ENSMUSG00000039452.5	0.976739952892626
ENSMUSG00000034488.14	0.976888942806557
ENSMUSG00000050824.11	0.977003633723163
ENSMUSG00000040423.10	0.97702952996158
ENSMUSG00000039849.5	0.97702952996158
ENSMUSG00000008496.19	0.977076068699819
ENSMUSG00000048442.15	0.977116234422955
ENSMUSG00000035765.9	0.977131752151307
ENSMUSG00000109836.1	0.977277908095844
ENSMUSG00000075122.4	0.977277908095844
ENSMUSG00000036655.7	0.977277908095844
ENSMUSG00000026303.6	0.977312321056681
ENSMUSG00000028654.13	0.977312321056681
ENSMUSG00000049184.6	0.977312321056681
ENSMUSG00000024713.15	0.977312321056681
ENSMUSG00000019880.9	0.977312321056681
ENSMUSG00000078931.4	0.977312321056681
ENSMUSG00000060791.15	0.977312321056681
ENSMUSG00000058587.7	0.977312321056681
ENSMUSG00000090125.3	0.977312321056681
ENSMUSG00000045763.7	0.977312321056681
ENSMUSG00000038374.10	0.977312321056681
